EventFrame,StartTime,EndTime,AnodeNumber,Shift,FineCoke,MediumCoke,CoarseCoke,FineButt,CoarseButt,BallMillFraction,GreenScrap,SetPitch,RunningPitch,DryMix,FreshPaste,TotalPaste,DryMixTemperature,Speed,Current,MixerTemperature,PitchTemperature,IntPower,KneaderTorque,KneaderSpeed,FlapPOS,WaterFlowRate,CoolerPower,PasteLoad,Gateposition,PasteTemperature,Weight,Height,Density,DryDensity,Vaccum,AirPressure,BallMillFeedRate,TransferHopperResidualWeight,VC3Current,VC4Current,ClassifierRejectFlow,ClassifierSpeed,TotalVibratingTime,TimeforSpeedSlow,TimeforSpeedFast,SpeedSlow,SpeedFast,H,D,M,Code,PSCExclude,ManualGood,ShiftDate,Status,VC Current
VC_Report_GAP2_2025-01-17 18:52:56,2025-01-17 18:52:56.087,2025-01-17 18:52:58.057,44969.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.52951908,28.52000046,33.35672379,35.08640289,165.7290649,3.744196177,51.63780594,175.0,196.7317047,291.8992004,9.816326141,47.0,48.0,337.0,106.9259033,1970.0,39.38095093,-31.50000763,1039.088623,600.2424316,1.654866338,1.414910674,86.11962891,3.5,0.003778901,60.17914963,78.72675323,78.52064514,3.573456526,845.8486938,75.01300049,10.0,65.01300049,1037.928345,1444.601929,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,78.50540924
VC_Report_GAP2_2025-01-17 18:54:22,2025-01-17 18:54:22.127,2025-01-17 18:54:24.097,35066.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.50022984,28.52000046,33.35672379,35.06774139,165.5347443,3.772776365,51.86100769,175.0,196.6962738,308.8208923,19.3319664,47.0,48.0,310.8999939,109.9609375,2108.399902,39.26190186,-31.50000763,1039.595825,599.6702271,1.657411218,1.417086601,64.60620117,3.5,0.003778901,59.28810883,80.0026474,78.52064514,4.288689137,845.7029419,39.34400177,10.0,29.34400177,1042.966431,1431.744629,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,80.0026474
VC_Report_GAP2_2025-01-17 18:56:30,2025-01-17 18:56:30.047,2025-01-17 18:56:32.017,44970.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.49851894,28.52000046,33.35672379,35.093647,165.3934174,3.788852453,51.40156937,175.0,196.7508545,300.3600464,9.92824173,47.0,49.0,290.5,109.3813019,2113.200195,39.45238113,-31.50000763,1047.165527,605.2283936,1.652635574,1.413003445,82.74353027,3.5,0.003484296,60.66856003,80.0026474,79.23220062,3.590260983,845.3822632,75.01499939,10.0,65.01499939,1038.790771,1445.332764,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,79.23220062
VC_Report_GAP2_2025-01-17 18:58:04,2025-01-17 18:58:04.043,2025-01-17 18:58:06.120,35067.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.49017811,28.52000046,33.35672379,35.10720062,165.278595,3.792169571,51.19303131,174.0,196.6555328,300.3600464,17.80934906,47.0,48.0,295.6000061,108.3104477,2102.800049,38.73809433,-31.50000763,1039.702271,599.8979492,1.656889319,1.416640401,64.9987793,3.5,1.897892475,59.36539459,80.09588623,79.23220062,2.533434153,845.8778687,38.89099884,10.0,28.89099884,1042.920166,1431.512207,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,80.09588623
VC_Report_GAP2_2025-01-17 19:00:14,2025-01-17 19:00:14.040,2025-01-17 19:00:16.120,44971.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.51662064,28.52000046,33.35672379,35.08707047,165.084259,3.70158124,50.98612213,174.0,196.5699158,291.8992004,17.11135864,47.0,46.0,369.5,110.66539,2156.400146,44.09523773,-31.50000763,1033.299805,598.7741699,1.650085092,1.410822749,83.92126465,3.5,5.245641708,60.78216553,80.09588623,78.58444214,4.689161777,845.0033569,68.08399963,10.0,58.08399963,1038.533936,1443.988037,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,78.58444214
VC_Report_GAP2_2025-01-17 22:13:02,2025-01-17 22:13:02.060,2025-01-17 22:13:04.030,35120.0,C,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.51901245,28.52000046,33.35672379,35.05997849,165.6230774,3.699284792,50.74336624,175.0,197.2779694,304.5904541,26.73007584,47.0,46.0,324.1000061,110.5162201,2104.800049,28.92857361,-31.50000763,1039.889526,599.6035156,1.658082604,1.417660594,68.29638672,3.5,5.241519928,72.0799408,81.54353333,79.96338654,3.856909513,846.4024658,38.49499893,10.0,28.49499893,1042.922485,1432.586792,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,81.54353333
VC_Report_GAP2_2025-01-17 22:14:30,2025-01-17 22:14:30.133,2025-01-17 22:14:32.100,45026.0,C,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.48104668,28.52000046,33.35672379,35.13729095,165.4022522,3.743430614,50.75314331,175.0,197.2492676,308.8208923,18.82835388,47.0,46.0,388.3999939,115.0824585,2114.399902,29.02381134,-31.50000763,1039.359131,598.7388916,1.659868836,1.419187903,86.35522461,3.5,5.209425926,73.79176331,81.54353333,80.02227783,4.20183754,846.4024658,75.00900269,10.0,65.00900269,1037.128052,1443.75415,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,80.02227783
VC_Report_GAP2_2025-01-17 22:16:02,2025-01-17 22:16:02.127,2025-01-17 22:16:04.097,35121.0,C,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.51091671,28.52000046,33.35672379,34.11164856,165.0754089,3.786811113,52.30578232,175.0,197.2669525,300.3600464,20.9576683,47.0,46.0,337.2000122,114.2971344,2124.0,32.2142868,-31.5450058,1041.495972,601.8294067,1.653892398,1.414077997,67.74682617,3.5,5.241519928,74.02829742,80.52772522,80.02227783,5.451923847,845.965271,38.32099915,10.0,28.32099915,1042.743408,1432.005981,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,80.52772522
VC_Report_GAP2_2025-01-17 22:18:00,2025-01-17 22:18:00.047,2025-01-17 22:18:02.123,45027.0,C,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.48919964,28.52000046,33.35672379,34.98183823,165.128418,3.693925619,50.98286057,175.0,197.2168579,304.5904541,18.83718872,47.0,48.0,383.7000122,111.8251495,2122.399902,30.73809052,-31.5450058,1036.189697,597.1135864,1.659762502,1.419096947,112.8937988,3.5,5.22768116,78.0643158,80.52772522,79.83089447,6.726927757,846.1985474,66.9260025,10.0,56.9260025,1036.998413,1446.531494,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,79.83089447
VC_Report_GAP2_2025-01-17 22:19:24,2025-01-17 22:19:24.053,2025-01-17 22:19:26.133,35122.0,C,32.0,8.0,12.0,9.0,14.0,28.0,5.0,14.5,14.48575974,28.52000046,33.35672379,34.8121376,164.9164276,3.793700933,50.3116188,175.0,197.1876373,296.1296082,15.38552475,47.0,47.0,312.6000061,112.7636642,2106.399902,32.38095093,-31.50000763,1044.020508,600.1530762,1.662993193,1.421859145,68.1394043,3.5,5.249763966,76.38526917,77.93667603,79.83089447,6.354616642,845.7029419,37.45199966,10.0,27.45199966,1043.210693,1432.644775,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,77.93667603
VC_Report_GAP2_2025-01-17 22:21:12,2025-01-17 22:21:12.113,2025-01-17 22:21:14.083,45028.0,C,32.0,8.0,7.0,9.0,14.0,28.0,5.0,14.5,14.50169849,28.52000046,33.35672379,34.35713196,165.084259,3.707960844,50.11449051,175.0,197.26091,313.0513,47.36643982,47.0,47.0,297.3999939,110.4468994,2153.600098,35.69047546,-31.50000763,1049.825684,602.064209,1.66640532,1.424776554,86.51220703,3.5,0.003484296,78.52679443,77.93667603,81.19020844,8.417100906,845.9069824,75.02100372,10.0,65.02100372,1038.239868,1447.379395,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,81.19020844
VC_Report_GAP2_2025-01-17 19:01:44,2025-01-17 19:01:44.097,2025-01-17 19:01:46.067,35068.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.51185417,28.52000046,33.35672379,35.05993652,164.9959259,3.784514189,50.92094803,174.0,196.6373749,308.8208923,45.50218964,47.0,47.0,372.1000061,110.490097,2130.0,46.26190186,-31.5450058,1042.761841,599.7134399,1.662327051,1.421289682,65.39135742,3.5,5.278324604,58.49541473,80.60624695,78.58444214,5.260667324,846.1693115,48.85900116,10.0,38.85900116,1042.954834,1431.889771,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,80.60624695
VC_Report_GAP2_2025-01-17 19:03:48,2025-01-17 19:03:48.143,2025-01-17 19:03:50.110,44972.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.51410007,28.52000046,33.35672379,35.05174255,165.1372528,3.702091455,51.28915405,174.0,196.5974426,304.5904541,20.35686493,47.0,49.0,323.6000061,108.9842529,2072.0,44.42856979,-31.5450058,1035.690796,599.0254517,1.653140187,1.413434863,83.52868652,3.5,5.245936394,61.07954025,80.60624695,79.09970856,4.805015087,845.7320557,73.05699921,10.0,63.05699921,1038.160767,1442.935547,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,79.09970856
VC_Report_GAP2_2025-01-17 19:05:12,2025-01-17 19:05:12.040,2025-01-17 19:05:14.120,35069.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.49876785,28.52000046,33.35672379,35.11317444,165.1107483,3.696732998,50.98775101,174.0,196.6079254,304.5904541,15.36491013,47.0,48.0,325.2000122,109.4347916,2086.399902,41.3571434,-31.50000763,1045.518066,599.7252197,1.666685104,1.425015807,64.76318359,3.5,5.236808777,59.45320511,80.69947815,79.09970856,6.028452873,845.0907593,45.07099915,10.0,35.07099915,1043.47937,1431.628418,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,80.69947815
VC_Report_GAP2_2025-01-17 19:07:22,2025-01-17 19:07:22.117,2025-01-17 19:07:24.087,44973.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.48789024,28.52000046,33.35672379,35.06062317,165.1107483,3.698263645,51.25982666,174.0,196.5270844,300.3600464,9.742698669,47.0,48.0,381.3000183,109.5216904,2110.0,42.90476227,-31.50000763,1039.347412,600.7213745,1.653827548,1.414022565,81.3302002,3.5,5.255947113,61.17205048,80.69947815,80.10079193,6.326349258,845.5571899,75.01000214,10.0,65.01000214,1038.513672,1441.70752,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,80.10079193
VC_Report_GAP2_2025-01-17 19:08:58,2025-01-17 19:08:58.097,2025-01-17 19:09:00.067,35070.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.51946354,28.52000046,33.35672379,35.0951004,164.8899231,3.783493519,51.19791794,174.0,196.4906921,296.1296082,19.74722672,47.0,48.0,323.2000122,109.6959991,2092.0,44.69047546,-31.5450058,1039.643799,599.6898804,1.657428026,1.417100906,64.68469238,3.5,5.255064011,60.32432938,82.04898071,80.10079193,7.448564529,845.4404907,38.19800186,10.0,28.19800186,1043.336792,1432.063965,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,82.04898071
VC_Report_GAP2_2025-01-17 19:11:00,2025-01-17 19:11:00.017,2025-01-17 19:11:02.093,44974.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.50626945,28.52000046,33.35672379,35.08751297,164.8192596,3.788597107,51.49606323,174.0,196.5164337,304.5904541,10.55260468,47.0,48.0,312.1000061,111.6084366,2123.600098,46.6428566,-31.50000763,1039.47168,602.064209,1.649970174,1.410724521,85.02050781,3.5,0.003484296,65.55699158,82.04898071,79.79653931,8.201795578,845.1490479,75.00900269,10.0,65.00900269,1038.959961,1441.356689,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,79.79653931
VC_Report_GAP2_2025-01-17 19:12:26,2025-01-17 19:12:26.133,2025-01-17 19:12:28.103,35071.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.49197578,28.52000046,33.35672379,35.08813095,165.0047607,3.690608263,50.17965317,174.0,196.5784302,308.8208923,15.49154663,47.0,48.0,326.0,108.4066315,2114.800049,46.1428566,-31.50000763,1045.758057,600.3651123,1.665114045,1.423672557,66.33349609,3.5,0.003778901,61.47414017,79.36470032,79.79653931,5.670808315,845.3239136,55.26800156,10.0,45.26800156,1043.057495,1431.744629,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,79.36470032
VC_Report_GAP2_2025-01-17 19:14:36,2025-01-17 19:14:36.087,2025-01-17 19:14:38.057,44975.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.51663399,28.52000046,33.35672379,35.08143616,164.9694214,3.774052143,51.07409668,174.0,196.5162048,296.1296082,9.130115509,47.0,46.0,335.3000183,110.1631165,2110.800049,44.47618866,-31.50000763,1045.186768,603.7955322,1.653814197,1.414011121,81.64428711,3.5,0.003778901,61.29032135,79.36470032,78.43231201,4.817563057,845.3239136,75.01999664,10.0,65.01999664,1039.625244,1444.280273,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,78.43231201
VC_Report_GAP2_2025-01-17 21:02:34,2025-01-17 21:02:34.157,2025-01-17 21:02:36.127,45006.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.38743877,28.52000046,33.31775665,35.14565277,165.0930939,3.788597107,52.12005615,174.0,197.014801,291.8992004,43.98545837,47.0,47.0,361.3000183,111.6358032,2034.0,25.30952454,-31.5450058,1036.911987,600.7488403,1.649869204,1.41228807,86.98339844,3.5,5.265074253,69.50401306,80.71420288,79.69839478,2.207516909,845.2364502,75.01999664,10.0,65.01999664,1037.177002,1445.479004,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,79.69839478
VC_Report_GAP2_2025-01-17 21:04:04,2025-01-17 21:04:04.150,2025-01-17 21:04:06.120,35101.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.40792942,28.52000046,33.31775665,35.02410126,165.1019135,3.787576675,52.1021347,174.0,197.061203,283.4383545,17.9624939,47.0,47.0,381.1000061,111.6184769,2086.399902,26.90476227,-31.5450058,1043.73584,599.8311768,1.663520813,1.423973799,69.08154297,3.5,5.259774685,64.39078522,81.74964142,79.69839478,3.600371361,846.1693115,57.16500092,10.0,47.16500092,1040.702148,1432.586792,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,81.74964142
VC_Report_GAP2_2025-01-17 21:06:10,2025-01-17 21:06:10.133,2025-01-17 21:06:12.103,45007.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.3952713,28.52000046,33.31775665,35.08308411,165.128418,3.787065983,51.76977539,175.0,197.0829163,283.4383545,50.0582695,47.0,46.0,344.8999939,109.8986511,2091.200195,27.19047546,-31.50000763,1034.58667,600.5289917,1.64683187,1.409688115,83.84265137,3.5,5.26006937,65.49961853,81.74964142,79.60025024,3.717137098,845.6154785,75.0,10.0,65.0,1037.272217,1444.397217,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,79.60025024
VC_Report_GAP2_2025-01-17 21:07:52,2025-01-17 21:07:52.143,2025-01-17 21:07:54.190,35102.0,B,32.0,8.0,18.0,9.0,14.0,28.0,5.0,14.39999962,14.40650082,28.52000046,33.31775665,34.93915176,164.9605865,3.696732998,53.30286789,175.0,197.0551758,296.1296082,9.978309631,47.0,45.0,315.8000183,112.1935806,2094.0,27.26190186,-31.50000763,1041.989014,600.2512207,1.659458756,1.420496702,68.84606934,3.5,5.232392311,64.77367401,81.48464966,79.60025024,4.481410503,845.8778687,54.23199844,10.0,44.23199844,1040.490845,1431.570313,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,81.48464966
VC_Report_GAP2_2025-01-17 21:09:58,2025-01-17 21:09:58.157,2025-01-17 21:10:00.127,45008.0,B,32.0,8.0,7.0,9.0,14.0,28.0,5.0,14.39999962,14.41670799,28.52000046,33.31775665,35.85978699,165.084259,3.786555767,51.40808868,175.0,197.0880127,291.8992004,69.88472748,47.0,45.0,310.6000061,111.2364883,2130.800049,29.02381134,-31.50000763,1040.156616,605.5895996,1.6404984,1.404266596,86.19824219,3.5,5.232392311,67.527565,81.48464966,80.51300049,5.46307373,846.3733521,75.00900269,10.0,65.00900269,1037.674561,1444.981934,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,80.51300049
VC_Report_GAP2_2025-01-17 21:11:20,2025-01-17 21:11:20.087,2025-01-17 21:11:22.167,35103.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.40524292,28.52000046,33.31775665,34.97343063,165.4464264,3.710767746,52.08747482,175.0,197.0699158,317.2817383,70.04376221,47.0,45.0,353.0,109.5967789,2115.200195,27.85713959,-31.50000763,1045.176147,599.8822021,1.66566062,1.425805449,69.16015625,3.5,5.241519928,65.67641449,79.17331696,80.51300049,6.075839043,845.965271,65.09700012,10.0,55.09700012,1041.107178,1432.412598,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,79.17331696
VC_Report_GAP2_2025-01-17 21:13:22,2025-01-17 21:13:22.133,2025-01-17 21:13:24.100,45009.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.40421295,28.52000046,33.31775665,35.01165009,165.3404236,3.724292278,51.97016907,175.0,197.1120911,300.3600464,44.03552246,47.0,46.0,374.3999939,110.7417374,2118.399902,29.57142639,-31.50000763,1039.992676,603.7994385,1.645583987,1.408619881,81.1730957,3.5,5.278324604,67.7102356,79.17331696,77.79927826,5.776965141,846.2567749,75.0039978,10.0,65.0039978,1037.532349,1443.05249,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,77.79927826
VC_Report_GAP2_2025-01-17 21:15:02,2025-01-17 21:15:02.113,2025-01-17 21:15:04.080,35104.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.41281986,28.52000046,33.31775665,35.13883972,165.411087,3.71714735,51.77140045,175.0,197.147522,300.3600464,12.05460739,47.0,46.0,314.3000183,109.969986,2092.800049,27.73809052,-31.5450058,1041.187012,600.239502,1.658217192,1.419433951,68.53198242,3.5,5.246231079,65.38253784,81.18039703,77.79927826,6.818718433,845.6738281,48.02399826,10.0,38.02399826,1042.177612,1432.093018,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,81.18039703
VC_Report_GAP2_2025-01-17 19:16:14,2025-01-17 19:16:14.097,2025-01-17 19:16:16.067,35072.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.50354481,28.52000046,33.35672379,35.10167313,164.8811035,3.71842289,50.98937607,174.0,196.5448761,300.3600464,66.15032959,47.0,47.0,369.5,107.3088989,2038.400024,42.76190186,-31.50000763,1035.754028,598.1588135,1.655875802,1.415773869,65.23425293,3.5,0.003778901,60.15104294,81.38650513,78.43231201,4.605946064,845.4697266,32.88800049,10.0,22.88800049,1042.450439,1432.615723,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,81.38650513
VC_Report_GAP2_2025-01-17 19:17:56,2025-01-17 19:17:56.043,2025-01-17 19:17:58.013,44976.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.51877308,28.52000046,33.35672379,35.10147095,164.9870911,3.747513533,49.51004791,174.0,196.5050201,287.6687622,20.4805603,47.0,45.0,383.0,110.0551224,2048.0,34.66666412,-31.50000763,1035.603027,597.9379883,1.656306863,1.416142344,81.48718262,3.5,0.003778901,62.22233963,81.38650513,77.622612,4.059105873,846.0236206,73.9509964,10.0,63.9509964,1039.440918,1442.40918,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,77.622612
VC_Report_GAP2_2025-01-17 19:19:34,2025-01-17 19:19:34.057,2025-01-17 19:19:36.023,35073.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.49771786,28.52000046,33.35672379,35.0899353,164.9429321,3.697498083,49.51493835,174.0,196.5677795,274.9775085,61.74150848,47.0,46.0,299.5,110.4021988,2065.200195,34.11904907,-31.50000763,1039.498535,598.9832153,1.659346819,1.418741584,66.88317871,3.5,0.003484296,60.0210762,79.44812012,77.622612,4.043646336,845.9361572,51.11299896,10.0,41.11299896,1041.549194,1432.848145,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,79.44812012
VC_Report_GAP2_2025-01-17 19:21:28,2025-01-17 19:21:28.113,2025-01-17 19:21:30.083,44977.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.51043034,28.52000046,33.35672379,35.07950974,165.0135956,3.793190718,49.51167679,174.0,196.5383148,321.512146,22.12098312,47.0,46.0,380.6000061,106.3281937,2014.800049,27.59523773,-31.50000763,1037.457764,600.5093994,1.651461482,1.411999583,86.35522461,3.5,0.003484296,62.64850998,79.44812012,79.53645325,3.710803032,845.6154785,75.01699829,10.0,65.01699829,1038.834473,1444.484985,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,79.53645325
VC_Report_GAP2_2025-01-17 19:23:08,2025-01-17 19:23:08.127,2025-01-17 19:23:10.093,35074.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.49225807,28.52000046,33.35672379,35.10844803,164.8811035,3.721995354,49.01476669,174.0,196.4866486,308.8208923,44.01490784,47.0,47.0,319.3000183,110.4263,2065.600098,25.09523773,-31.50000763,1044.427979,600.4750366,1.662661552,1.421575665,66.09802246,3.5,0.003484296,60.29740524,80.56207275,79.53645325,3.690991879,846.2858887,54.3370018,10.0,44.3370018,1041.36377,1432.005981,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,80.56207275
VC_Report_GAP2_2025-01-17 19:25:12,2025-01-17 19:25:12.060,2025-01-17 19:25:14.027,44978.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.50094223,28.52000046,33.35672379,35.09016037,164.4659424,3.744451046,50.34583664,174.0,196.5538025,304.5904541,17.70037842,47.0,49.0,341.8999939,109.8044739,2105.200195,26.7857132,-31.50000763,1035.542114,600.8312988,1.64744091,1.408561945,85.25598145,3.5,0.003484296,62.9189949,80.56207275,80.49828339,3.507256985,845.6738281,75.00800323,10.0,65.00800323,1038.7854,1442.35083,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,80.49828339
VC_Report_GAP2_2025-01-17 19:26:36,2025-01-17 19:26:36.070,2025-01-17 19:26:38.037,35075.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.5153265,28.52000046,33.35672379,35.04724121,163.9624634,3.777369499,50.01021957,174.0,196.5950623,296.1296082,21.05485535,47.0,48.0,371.3000183,109.2444305,2094.399902,27.02381134,-31.5450058,1044.183228,600.1177979,1.663359761,1.422172546,66.64758301,3.5,0.003484296,61.16736984,79.19785309,80.49828339,2.978307009,845.3822632,58.74700165,10.0,48.74700165,1041.684326,1432.586792,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,79.19785309
VC_Report_GAP2_2025-01-17 19:28:48,2025-01-17 19:28:48.020,2025-01-17 19:28:50.097,44979.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.48136234,28.52000046,33.35672379,35.05353546,163.467804,3.699284792,50.60488129,174.0,196.5238953,308.8208923,9.822216034,47.0,46.0,360.0,109.8710327,2092.399902,27.2857132,-31.50000763,1036.965942,602.1741943,1.645662308,1.407041311,82.58642578,3.5,5.218258858,63.34285736,79.19785309,78.74147034,2.776293516,845.7612915,75.01999664,10.0,65.01999664,1038.572998,1440.391968,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,78.74147034
VC_Report_GAP2_2025-01-17 19:30:16,2025-01-17 19:30:16.093,2025-01-17 19:30:18.060,35076.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.5,14.50856304,28.52000046,33.35672379,34.95895386,163.6267853,3.73296833,50.85903931,174.0,196.5910797,304.5904541,9.851669312,47.0,46.0,296.1000061,110.0463333,2122.399902,29.11904907,-31.50000763,1040.581665,602.359375,1.650842428,1.411470294,66.5690918,3.5,5.241519928,60.99290848,80.28726959,78.74147034,4.160290718,845.6154785,45.12599945,10.0,35.12599945,1041.782959,1432.034912,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,80.28726959
VC_Report_GAP2_2025-01-17 20:46:22,2025-01-17 20:46:22.163,2025-01-17 20:46:24.133,35096.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.4000845,28.52000046,33.31775665,35.01226044,165.0754089,3.715105534,50.98286057,174.0,196.9454041,296.1296082,38.90514755,47.0,49.0,373.2000122,112.5655212,2126.399902,31.19047546,-31.50000763,1042.409424,602.0806885,1.654583454,1.416323423,67.98242188,3.5,5.223265171,66.22792053,82.14713287,79.51683044,7.121609211,845.3239136,49.9129982,10.0,39.9129982,1040.755249,1432.586792,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,82.14713287
VC_Report_GAP2_2025-01-17 20:48:16,2025-01-17 20:48:16.080,2025-01-17 20:48:18.160,45002.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.41774845,28.52000046,33.31775665,35.04581833,165.03125,3.742919922,51.4504509,174.0,196.9056702,308.8208923,19.38497925,47.0,47.0,325.5,112.6976242,2134.399902,34.69047546,-31.50000763,1036.050293,601.027832,1.647656918,1.410394311,86.74780273,3.5,0.003778901,68.72068787,82.14713287,78.85925293,6.360423565,845.9943848,75.00499725,10.0,65.00499725,1037.480591,1443.578613,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,78.85925293
VC_Report_GAP2_2025-01-17 20:49:48,2025-01-17 20:49:48.077,2025-01-17 20:49:50.153,35097.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.41396713,28.52000046,33.31775665,35.16092682,164.8281097,3.788086891,50.80038834,174.0,196.9549561,304.5904541,54.5731163,47.0,47.0,347.8999939,113.9462967,2131.600098,36.30952072,-31.50000763,1043.091919,600.4082642,1.660737634,1.421591401,68.29638672,3.5,0.003778901,65.06990814,79.09480286,78.85925293,4.704519749,846.0527344,60.76100159,10.0,50.76100159,1041.016235,1432.267334,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,79.09480286
VC_Report_GAP2_2025-01-17 20:51:48,2025-01-17 20:51:48.087,2025-01-17 20:51:50.167,45003.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.40857506,28.52000046,33.31775665,34.99679184,164.8369446,3.788342237,49.87825012,174.0,196.9575806,279.2079163,16.03639221,47.0,48.0,322.5,110.868309,2090.0,36.30952072,-31.50000763,1035.674438,600.6428833,1.648219705,1.410876036,87.14038086,3.5,0.003484296,67.65169525,79.09480286,78.9230423,4.583871841,845.4697266,75.00499725,10.0,65.00499725,1037.095703,1441.561401,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,78.9230423
VC_Report_GAP2_2025-01-17 20:53:20,2025-01-17 20:53:20.113,2025-01-17 20:53:22.083,35098.0,B,32.0,8.0,9.0,9.0,14.0,28.0,5.0,14.39999962,14.40590668,28.52000046,33.31775665,35.06951523,164.8192596,3.757210493,51.29404449,174.0,196.9452209,304.5904541,21.4789505,47.0,47.0,308.1000061,110.9027176,2123.200195,36.42856979,-31.50000763,1042.987793,601.4564819,1.657390237,1.418726087,68.1394043,3.5,0.003778901,65.64012909,79.83580017,78.9230423,4.01869154,845.5280151,52.66799927,10.0,42.66799927,1040.768677,1432.615723,2.0,2.0,2.0,2.0,1.0,0,1/17/2025,False,79.83580017
