EventFrame,StartTime,EndTime,AnodeNumber,Shift,FineCoke,MediumCoke,CoarseCoke,FineButt,CoarseButt,BallMillFraction,GreenScrap,SetPitch,RunningPitch,DryMix,FreshPaste,TotalPaste,DryMixTemperature,Speed,Current,MixerTemperature,PitchTemperature,IntPower,KneaderTorque,KneaderSpeed,FlapPOS,WaterFlowRate,CoolerPower,PasteLoad,Gateposition,PasteTemperature,Weight,Height,Density,DryDensity,Vaccum,AirPressure,BallMillFeedRate,TransferHopperResidualWeight,VC3Current,VC4Current,ClassifierRejectFlow,ClassifierSpeed,TotalVibratingTime,TimeforSpeedSlow,TimeforSpeedFast,SpeedSlow,SpeedFast,H,D,M,Code,PSCExclude,ManualGood,ShiftDate,Status,VC Current
VC_Report_GAP2_2025-01-15 19:29:36,2025-01-15 19:29:36.130,2025-01-15 19:29:38.097,44199.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.51520443,28.53600121,33.37543869,35.08403778,162.1056366,3.753127575,42.79114914,173.0,197.5656586,291.8992004,52.78543854,47.0,45.0,331.1000061,109.6156235,2094.399902,32.85713959,-31.50000763,1038.71167,602.0036011,1.648946166,1.409848928,982.8571777,3.5,1.449759483,38.87852859,81.64659119,73.30419922,3.508472204,857.5083618,12.72700024,10.0,2.727000237,1032.952026,1431.942749,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,73.30419922
VC_Report_GAP2_2025-01-15 19:48:02,2025-01-15 19:48:02.100,2025-01-15 19:48:04.177,44202.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.50339508,28.53600121,33.37543869,35.06177139,161.4078369,3.743430614,44.27047729,173.0,197.5035248,283.4383545,37.12630463,47.0,49.0,300.6000061,106.502243,2124.800049,31.64285278,-31.50000763,1039.527832,604.9989624,1.641265392,1.403281927,925.9326782,3.5,0.003190138,38.78018188,80.21366119,78.82489777,4.03905201,857.2460938,75.00800323,10.0,65.00800323,1036.078491,1444.835815,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,78.82489777
VC_Report_GAP2_2025-01-15 19:48:14,2025-01-15 19:48:14.133,2025-01-15 19:48:16.100,34336.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.50389767,28.53600121,33.37543869,35.12028885,161.7257996,3.771500111,44.72992325,173.0,197.4457703,258.0558167,52.28771591,47.0,42.0,365.8999939,107.6810837,2132.399902,31.64285278,-31.50000763,1040.406006,600.322998,1.656720042,1.416495681,36.8112793,3.5,0.003190138,38.78018188,80.21366119,78.82489777,4.03905201,857.2460938,51.0929985,10.0,41.0929985,1041.742432,1431.773682,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,80.21366119
VC_Report_GAP2_2025-01-15 19:50:54,2025-01-15 19:50:54.163,2025-01-15 19:50:56.133,44203.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.49409389,28.53600121,33.37543869,35.14147949,161.9289856,3.764610529,45.71070862,173.0,197.4523315,317.2817383,18.87253189,47.0,51.0,292.8999939,111.1450729,2138.399902,33.23809052,-31.50000763,1043.903442,601.9368286,1.657390237,1.417068601,49.21691895,3.5,5.22768116,39.19349289,80.21366119,77.75020599,2.324527502,856.2549438,75.00800323,10.0,65.00800323,1037.545654,1442.818604,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,77.75020599
VC_Report_GAP2_2025-01-15 19:52:08,2025-01-15 19:52:08.110,2025-01-15 19:52:10.187,34337.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.49297714,28.53600121,33.37543869,35.05128479,162.1144714,3.784769535,44.34053802,173.0,197.4784088,274.9775085,68.21779633,47.0,48.0,336.8999939,108.1158142,2095.600098,31.35713959,-31.50000763,1044.053345,600.5036011,1.661978126,1.420991302,37.046875,3.5,0.003190138,38.15960693,82.93720245,77.75020599,3.54332757,856.5463867,56.56700134,10.0,46.56700134,1042.520142,1432.877197,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,82.93720245
VC_Report_GAP2_2025-01-15 19:54:30,2025-01-15 19:54:30.110,2025-01-15 19:54:32.077,44204.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.48496723,28.53600121,33.37543869,35.11070633,162.2911377,3.779155493,45.09160995,173.0,197.4199524,296.1296082,56.20765305,47.0,48.0,287.5,107.3432999,2127.600098,30.26190186,-31.50000763,1031.140869,598.5722046,1.647248507,1.408397436,50.94421387,3.5,5.218553543,38.04721069,82.93720245,77.90723419,2.496069908,857.3043213,58.82099915,10.0,48.82099915,1037.230835,1444.426514,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,77.90723419
VC_Report_GAP2_2025-01-15 19:55:16,2025-01-15 19:55:16.060,2025-01-15 19:55:18.030,34338.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.49518776,28.53600121,33.37543869,35.04033279,162.5649719,3.745216608,44.32587433,173.0,197.4560547,300.3600464,17.25861359,47.0,47.0,305.8999939,107.2840271,2112.399902,30.85713959,-31.50000763,1036.965942,599.2316284,1.654549479,1.414639831,36.10461426,3.5,5.28274107,38.63264465,82.88813019,77.90723419,2.469310045,857.9165039,39.18000031,10.0,29.18000031,1042.596313,1431.889771,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,82.88813019
VC_Report_GAP2_2025-01-15 19:57:56,2025-01-15 19:57:56.030,2025-01-15 19:57:58.000,44205.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.49663258,28.53600121,33.37543869,35.07925034,162.4147949,3.697498083,44.62076569,173.0,197.431366,321.512146,21.36703491,47.0,48.0,302.3999939,108.2356033,2086.0,30.88095093,-31.50000763,1037.401489,598.4269409,1.657692432,1.417327046,50.70874023,3.5,0.003484296,38.56122589,82.88813019,77.82381439,2.729278326,856.6338501,75.01899719,10.0,65.01899719,1037.33374,1444.543457,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,77.82381439
VC_Report_GAP2_2025-01-15 20:00:11,2025-01-15 20:00:11.997,2025-01-15 20:00:14.077,34339.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.50697899,28.53600121,33.37543869,35.09764862,161.390152,3.790383101,43.92508316,173.0,197.4598694,317.2817383,20.18899536,47.0,53.0,342.3000183,108.2054672,2094.0,30.66666412,-31.5450058,1037.006836,600.4996338,1.650772929,1.411410809,36.8112793,3.5,0.003484296,39.26258469,80.69457245,77.82381439,3.603852987,857.3626709,39.43999863,10.0,29.43999863,1040.99292,1432.383545,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,80.69457245
VC_Report_GAP2_2025-01-15 20:16:38,2025-01-15 20:16:38.057,2025-01-15 20:16:40.023,34344.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.51380348,28.53600121,33.37543869,35.08572388,161.3371735,3.784769535,46.10987091,173.0,197.4743652,296.1296082,11.2829895,47.0,47.0,280.3000183,108.1291122,2112.0,35.26190186,-31.5450058,1045.277954,598.9725342,1.66860497,1.4266572,36.49719238,3.5,0.003484296,38.73334885,83.10895538,78.02992249,2.444833517,856.4006958,53.24100113,10.0,43.24100113,1041.700317,1431.976929,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,83.10895538
VC_Report_GAP2_2025-01-15 20:18:26,2025-01-15 20:18:26.083,2025-01-15 20:18:28.053,44211.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.48827934,28.53600121,33.37543869,35.08023453,161.1516571,3.704388142,46.22065353,173.0,197.4569092,334.2034302,23.27546692,47.0,46.0,304.6000061,110.3672867,2065.200195,34.64285278,-31.50000763,1034.494263,597.0764771,1.657160044,1.416871786,53.84936523,3.5,0.003484296,38.73334885,83.10895538,76.22894287,4.068839073,856.9836426,60.68600082,10.0,50.68600082,1037.696045,1441.181396,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,76.22894287
VC_Report_GAP2_2025-01-15 20:21:40,2025-01-15 20:21:40.057,2025-01-15 20:21:42.027,44212.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.50539684,28.53600121,33.37543869,35.09074402,161.1869812,3.787831545,44.62239456,173.0,197.4438934,266.5166626,10.37589645,47.0,48.0,321.5,109.3263092,2122.800049,35.7857132,-31.50000763,1033.083252,598.4701538,1.650661111,1.411315203,50.15905762,3.5,0.003484296,39.55881882,83.10895538,77.4017868,4.66972065,857.21698,48.86399841,10.0,38.86399841,1037.051514,1441.619873,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,77.4017868
VC_Report_GAP2_2025-01-15 20:23:20,2025-01-15 20:23:20.037,2025-01-15 20:23:22.007,34345.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.4909687,28.53600121,33.37543869,35.09461212,161.3813324,3.705153704,44.93519974,173.0,197.4970703,317.2817383,16.27494812,47.0,48.0,295.0,107.5941925,2132.399902,37.57142639,-31.50000763,1032.990723,597.4571533,1.653591394,1.413820624,37.28234863,3.5,0.003484296,39.24384308,82.35323334,77.4017868,2.61984849,856.7504272,35.00099945,10.0,25.00099945,1040.432983,1432.267334,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,82.35323334
VC_Report_GAP2_2025-01-15 20:02:02,2025-01-15 20:02:02.073,2025-01-15 20:02:04.040,44206.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.50472832,28.53600121,33.37543869,35.07728577,161.4166565,3.739602804,44.12384796,173.0,197.425415,291.8992004,15.82728958,47.0,43.0,276.8999939,110.2198639,2115.200195,32.0,-31.50000763,1034.847778,598.5604248,1.653205872,1.413491011,51.33691406,3.5,0.003484296,39.38200378,80.69457245,78.74638367,2.458631992,858.0039063,63.88299942,10.0,53.88299942,1037.448975,1443.988037,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,78.74638367
VC_Report_GAP2_2025-01-15 20:03:24,2025-01-15 20:03:24.113,2025-01-15 20:03:26.080,34340.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.48968887,28.53600121,33.37543869,35.13967896,161.26651,3.696222305,43.09744644,173.0,197.4038391,300.3600464,12.2931633,47.0,51.0,271.8999939,111.9524841,2139.200195,33.66666412,-31.50000763,1044.355347,598.3757935,1.668961048,1.42696166,36.10461426,3.5,5.250352859,38.81062698,82.66239929,78.74638367,2.827939749,857.6541138,59.16199875,10.0,49.16199875,1040.966064,1432.644775,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,82.66239929
VC_Report_GAP2_2025-01-15 20:05:28,2025-01-15 20:05:28.110,2025-01-15 20:05:30.080,44207.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.49698067,28.53600121,33.37543869,35.1143074,161.3548279,3.726588488,43.8957634,173.0,197.5297546,287.6687622,13.5742836,47.0,50.0,303.7000122,107.6511993,2108.0,31.38095093,-31.50000763,1045.433716,604.8340454,1.651084423,1.411677122,51.72949219,3.5,0.003190138,39.42766571,82.66239929,78.46176147,2.534309387,857.3043213,75.0039978,10.0,65.0039978,1038.628296,1440.070313,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,78.46176147
VC_Report_GAP2_2025-01-15 20:06:52,2025-01-15 20:06:52.040,2025-01-15 20:06:54.010,34341.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.49990654,28.53600121,33.37543869,35.15697861,161.4254913,3.777624369,43.1772728,173.0,197.5242462,325.7425842,21.28751755,47.0,44.0,307.5,108.8586807,2138.800049,34.73809052,-31.50000763,1041.430542,602.1680908,1.65276587,1.413114786,36.41870117,3.5,5.278029919,38.29777145,82.56915283,78.46176147,2.386130571,857.5958252,42.38199997,10.0,32.38199997,1040.42395,1432.528687,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,82.56915283
VC_Report_GAP2_2025-01-15 20:08:48,2025-01-15 20:08:48.037,2025-01-15 20:08:50.117,44208.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.49601555,28.53600121,33.37543869,35.09371948,161.3989868,3.741133928,43.97722244,173.0,197.4337463,304.5904541,71.96102905,47.0,46.0,293.6000061,109.6638412,2132.0,36.73809433,-31.5450058,1041.170654,601.9447021,1.653027534,1.413338542,52.04345703,3.5,0.003778901,38.89022827,82.56915283,77.83853149,4.424496174,856.9836426,75.00499725,10.0,65.00499725,1039.761475,1446.063721,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,77.83853149
VC_Report_GAP2_2025-01-15 20:10:18,2025-01-15 20:10:18.063,2025-01-15 20:10:20.140,34342.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.49273586,28.53600121,33.37543869,35.09392548,161.4254913,3.784003973,44.61750412,173.0,197.4219513,258.0558167,12.05166245,47.0,47.0,272.7000122,108.2712631,2062.399902,33.38095093,-31.50000763,1039.915405,598.4072266,1.661769629,1.420813084,36.34020996,3.5,0.003190138,38.08467865,84.01680756,77.83853149,2.46546793,855.9634399,45.9109993,10.0,35.9109993,1040.348755,1432.209229,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,84.01680756
VC_Report_GAP2_2025-01-15 20:11:46,2025-01-15 20:11:46.133,2025-01-15 20:11:48.103,44209.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.50367451,28.53600121,33.37543869,35.1700592,161.390152,3.764100075,45.43863678,173.0,197.4826508,266.5166626,20.31563187,47.0,49.0,315.5,109.3790512,2066.800049,29.80952454,-31.50000763,1034.614868,598.6546631,1.652547836,1.412928343,46.78283691,3.5,0.003484296,38.70524979,84.01680756,78.09371185,3.904268026,857.0127563,66.5739975,10.0,56.5739975,1039.351807,1443.374023,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,78.09371185
VC_Report_GAP2_2025-01-15 20:13:36,2025-01-15 20:13:36.100,2025-01-15 20:13:38.067,34343.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.50958824,28.53600121,33.37543869,34.9961586,161.1869812,3.70362258,45.59340668,173.0,197.4714966,274.9775085,72.14362335,47.0,49.0,314.3000183,108.9435654,2117.200195,35.5,-31.50000763,1041.927002,598.3208618,1.665248394,1.423787355,36.41870117,3.5,5.232098103,38.42891693,73.7851181,78.09371185,2.269639015,857.1586304,48.37400055,10.0,38.37400055,1040.515381,1432.296387,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,73.7851181
VC_Report_GAP2_2025-01-15 20:15:06,2025-01-15 20:15:06.013,2025-01-15 20:15:08.093,44210.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.48721504,28.53600121,33.37543869,35.11416626,161.3106689,3.771245241,46.22716904,173.0,197.4497375,338.4338684,18.66048431,47.0,44.0,284.3000183,108.3589172,2114.399902,33.47618866,-31.50000763,1034.426392,598.2306519,1.653534889,1.413772345,51.96496582,3.5,0.003778901,39.53071976,73.7851181,78.02992249,3.58918047,856.5463867,63.83399963,10.0,53.83399963,1039.025757,1441.85376,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,78.02992249
VC_Report_GAP2_2025-01-15 20:25:02,2025-01-15 20:25:02.140,2025-01-15 20:25:04.110,44213.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.49551868,28.53600121,33.37543869,35.11678696,161.3724976,3.720464706,44.38941193,173.0,197.4617462,283.4383545,42.07113647,47.0,51.0,291.7000122,109.7201004,2126.399902,39.23809433,-31.50000763,1035.707275,598.5682983,1.654555321,1.414644837,52.43603516,3.5,5.245936394,40.47092056,82.35323334,78.16241455,3.768214464,856.3423462,57.20899963,10.0,47.20899963,1036.231934,1442.05835,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,78.16241455
VC_Report_GAP2_2025-01-15 20:26:30,2025-01-15 20:26:30.133,2025-01-15 20:26:32.103,34346.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.48478889,28.53600121,33.37543869,35.0905571,161.3283234,3.7222507,45.03784561,173.0,197.5151825,321.512146,10.88540268,47.0,53.0,302.8999939,107.0735703,2021.599976,29.7142868,-31.50000763,1041.828613,602.1013794,1.653599262,1.413827419,36.41870117,3.5,0.003778901,39.43938446,82.13240814,78.16241455,3.285954475,856.8961792,40.4129982,10.0,30.4129982,1040.575195,1433.051392,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,82.13240814
VC_Report_GAP2_2025-01-15 20:28:16,2025-01-15 20:28:16.097,2025-01-15 20:28:18.067,44214.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.51711941,28.53600121,33.37543869,35.08950424,161.3636627,3.701070786,45.57711792,173.0,197.4781342,317.2817383,19.12286377,47.0,48.0,300.2000122,109.0899811,2060.800049,30.7857132,-31.50000763,1043.031006,600.2801514,1.661030293,1.420180917,56.67602539,3.5,5.241225719,40.78473663,82.13240814,77.33798981,2.328157663,857.3626709,75.01699829,10.0,65.01699829,1037.421021,1443.695557,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,77.33798981
VC_Report_GAP2_2025-01-15 20:29:52,2025-01-15 20:29:52.140,2025-01-15 20:29:54.110,34347.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.4842701,28.53600121,33.37543869,35.12647629,161.4166565,3.696987867,45.08509445,173.0,197.5128326,321.512146,38.79323578,47.0,48.0,297.2000122,109.5827179,2118.399902,34.2142868,-31.50000763,1045.078857,600.2091675,1.664507985,1.423154354,36.65429688,3.5,0.003484296,39.42415619,82.80470276,77.33798981,3.646686077,857.0127563,43.6590004,10.0,33.6590004,1040.677734,1432.063965,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,82.80470276
VC_Report_GAP2_2025-01-15 20:31:14,2025-01-15 20:31:14.100,2025-01-15 20:31:16.070,44215.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.4893837,28.53600121,33.37543869,35.09729767,161.1604919,3.784514189,44.27536774,173.0,197.5614319,279.2079163,9.5247612,47.0,47.0,231.6000061,107.7476349,2108.399902,35.80952454,-31.50000763,1042.985352,600.1584473,1.661327958,1.420435429,50.55163574,3.5,2.072788,40.85498047,82.80470276,76.98957825,2.392700672,856.4006958,75.00299835,10.0,65.00299835,1037.97937,1443.11084,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,76.98957825
VC_Report_GAP2_2025-01-15 20:32:52,2025-01-15 20:32:52.113,2025-01-15 20:32:54.080,34348.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.52547359,28.53600121,33.37543869,35.09370041,161.1781616,3.754658461,44.04727936,173.0,197.5971069,308.8208923,16.51350021,47.0,50.0,307.7000122,111.0551529,2154.800049,36.57142639,-31.50000763,1046.148071,599.0274658,1.669825554,1.427700877,37.046875,3.5,0.003484296,39.63609695,83.30033875,76.98957825,4.47011137,856.8961792,43.84400177,10.0,33.84400177,1041.595947,1432.790039,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,83.30033875
VC_Report_GAP2_2025-01-15 20:34:56,2025-01-15 20:34:56.063,2025-01-15 20:34:58.030,44216.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.50345421,28.53600121,33.37543869,35.09143829,161.3636627,3.772776365,43.44609451,173.0,197.6374664,291.8992004,48.91556549,47.0,47.0,301.5,109.22258,2121.600098,34.7857132,-31.50000763,1033.890015,598.7331543,1.651151776,1.411734819,49.60949707,3.5,0.003484296,40.75193405,83.30033875,76.93559265,2.56230092,856.8670654,56.97700119,10.0,46.97700119,1037.883667,1446.297607,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,76.93559265
VC_Report_GAP2_2025-01-15 20:36:26,2025-01-15 20:36:26.103,2025-01-15 20:36:28.073,34349.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.50895023,28.53600121,33.37543869,35.14004517,161.4873352,3.781197071,43.24244308,173.0,197.649704,304.5904541,67.97335815,47.0,46.0,279.3000183,109.2650299,2081.200195,31.57142639,-31.50000763,1039.536011,598.1323853,1.662002802,1.421012402,36.65429688,3.5,5.255064011,38.78955078,82.90285492,76.93559265,3.144881487,857.5375366,37.80500031,10.0,27.80500031,1041.848877,1432.383545,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,82.90285492
VC_Report_GAP2_2025-01-15 20:38:26,2025-01-15 20:38:26.130,2025-01-15 20:38:28.100,44217.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.50380898,28.53600121,33.37543869,35.08870697,161.3989868,3.723526716,44.25093079,173.0,197.6057739,300.3600464,42.53646469,47.0,51.0,310.3000183,110.1121445,2080.800049,28.14285278,-31.50000763,1038.433105,598.3955078,1.659436464,1.418818235,52.27905273,3.5,0.003484296,41.53642654,82.90285492,78.58444214,2.744922161,857.7124634,75.0019989,10.0,65.0019989,1037.183716,1445.391357,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,78.58444214
VC_Report_GAP2_2025-01-15 20:40:04,2025-01-15 20:40:04.033,2025-01-15 20:40:06.110,34350.0,B,32.0,6.0,13.0,9.0,14.0,28.0,5.0,14.5,14.52530289,28.53600121,33.37543869,35.31161118,161.2929993,3.783748627,44.43340302,173.0,197.5276794,296.1296082,10.21391678,47.0,49.0,293.2000122,109.7474747,2111.600098,28.52381134,-31.50000763,1048.339844,601.4889526,1.66579628,1.424255848,37.28234863,3.5,5.264485836,38.89960861,82.66239929,78.58444214,3.022354126,856.4589233,59.39899826,10.0,49.39899826,1042.247314,1431.976929,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,82.66239929
VC_Report_GAP2_2025-01-15 20:42:02,2025-01-15 20:42:02.107,2025-01-15 20:42:04.077,44218.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.48911381,28.53600121,33.37543869,35.11000061,161.3813324,3.797018051,43.77193832,173.0,197.5536194,279.2079163,18.3335762,47.0,47.0,333.7000122,109.611351,2128.399902,30.52381134,-31.50000763,1034.555176,598.4544067,1.653060555,1.413366795,51.49389648,3.5,0.003778901,41.6827774,82.66239929,78.24093628,2.661852598,856.7213135,75.00900269,10.0,65.00900269,1036.522095,1442.292236,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,78.24093628
VC_Report_GAP2_2025-01-15 20:43:36,2025-01-15 20:43:36.070,2025-01-15 20:43:38.040,34351.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.50583839,28.53600121,33.37543869,35.10311127,161.1958313,3.735775232,44.38778305,173.0,197.6026154,325.7425842,20.48939514,47.0,50.0,314.3999939,109.6123505,2129.200195,32.26190186,-31.50000763,1043.285156,600.0560303,1.662117243,1.421110272,37.046875,3.5,0.003778901,39.26959991,81.93121338,78.24093628,2.503973246,856.7213135,50.35599899,10.0,40.35599899,1042.432739,1432.557739,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,81.93121338
VC_Report_GAP2_2025-01-15 20:45:38,2025-01-15 20:45:38.147,2025-01-15 20:45:40.117,44219.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.50919819,28.53600121,33.37543869,35.09031677,161.3548279,3.786045551,44.20694733,173.0,197.589859,300.3600464,8.812046051,47.0,47.0,303.0,109.0091171,2134.800049,35.54761505,-31.5450058,1036.978882,600.0917358,1.651962399,1.412427902,52.04345703,3.5,5.237692356,40.91819382,81.93121338,77.6078949,4.247856617,857.3043213,75.00700378,10.0,65.00700378,1036.758545,1442.993896,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,77.6078949
VC_Report_GAP2_2025-01-15 21:17:06,2025-01-15 21:17:06.110,2025-01-15 21:17:08.080,44227.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.51207924,28.53600121,33.37543869,35.11184311,162.9977875,3.711022615,46.5350914,174.0,197.9820709,287.6687622,46.14716721,47.0,48.0,350.8000183,111.3570251,2119.600098,28.64285278,-31.5450058,1030.173706,598.7252808,1.645240664,1.406680822,51.10131836,3.5,0.003484296,41.26477432,84.34068298,75.90505981,2.488388777,856.7213135,52.15399933,10.0,42.15399933,1039.199951,1445.245117,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,75.90505981
VC_Report_GAP2_2025-01-15 21:18:34,2025-01-15 21:18:34.167,2025-01-15 21:18:36.137,34360.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.50786495,28.53600121,33.37543869,35.12125778,163.2804413,3.750065327,45.81335068,174.0,197.9612732,313.0513,10.31110382,47.0,48.0,373.1000061,112.0170364,2117.600098,30.57142639,-31.50000763,1037.953003,598.5917358,1.658071399,1.417651057,36.02612305,3.5,0.003484296,38.96047592,83.80088806,75.90505981,3.23178339,856.9545288,35.02299881,10.0,25.02299881,1044.365967,1432.470581,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,83.80088806
VC_Report_GAP2_2025-01-15 21:20:32,2025-01-15 21:20:32.133,2025-01-15 21:20:34.103,44228.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.51461887,28.53600121,33.37543869,35.0928688,163.1214447,3.758230925,45.07205582,174.0,197.967865,304.5904541,42.763237,47.0,46.0,313.2000122,114.0000381,2096.0,32.2857132,-31.50000763,1036.180298,598.6546631,1.655048251,1.415066242,53.77087402,3.5,1.945002556,39.54595184,83.80088806,76.78837585,2.610985518,856.5463867,70.81800079,10.0,60.81800079,1039.362549,1443.40332,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,76.78837585
VC_Report_GAP2_2025-01-15 21:21:56,2025-01-15 21:21:56.143,2025-01-15 21:21:58.110,34361.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.49428082,28.53600121,33.37543869,35.12770462,163.103775,3.774052143,43.21149445,173.0,197.9884033,308.8208923,19.6706543,47.0,47.0,304.8000183,111.4921494,2083.600098,28.19047546,-31.50000763,1040.429443,598.7762451,1.661464095,1.420551777,36.57568359,3.5,0.003484296,38.71226883,83.04516602,76.78837585,2.909112215,856.7213135,40.9679985,10.0,30.9679985,1044.080444,1432.209229,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,83.04516602
VC_Report_GAP2_2025-01-15 21:23:56,2025-01-15 21:23:56.140,2025-01-15 21:23:58.107,44229.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.50320911,28.53600121,33.37543869,35.05369568,162.6886139,3.752361774,42.02378845,173.0,198.0345764,279.2079163,22.18577576,47.0,45.0,314.5,111.3801346,2100.0,29.73809052,-31.50000763,1040.646118,603.5739136,1.647293806,1.408436179,47.80358887,3.5,5.245936394,41.44510269,83.04516602,76.87670898,2.248524666,856.8961792,75.01300049,10.0,65.01300049,1039.729126,1443.11084,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,76.87670898
VC_Report_GAP2_2025-01-15 21:25:24,2025-01-15 21:25:24.087,2025-01-15 21:25:26.053,34362.0,B,32.0,6.0,11.0,9.0,14.0,28.0,5.0,14.5,14.50317669,28.53600121,33.37543869,35.07258224,162.9977875,3.692139626,40.24794388,174.0,198.0077667,283.4383545,58.23683167,47.0,46.0,370.2000122,113.2039185,2094.399902,27.7857132,-31.5450058,1039.648438,598.7683716,1.660240889,1.419505954,37.12536621,3.5,0.003484296,41.25777054,81.26381683,76.87670898,3.560626984,856.5172729,48.11999893,10.0,38.11999893,1044.039307,1433.283691,2.0,2.0,2.0,2.0,1.0,0,1/15/2025,False,81.26381683
